Store,StoreType,Assortment,CompetitionDistance,CompetitionOpen,CompetitionOpen_missing,Promo2,Promo2OpenSinceMonths,Store_avg_sales,Store_avg_customers
41,d,other,1180.0,0.0,1,1,0.0,5284.271929824561,394.8982456140351
40,a,other,180.0,0.0,1,1,37.0,4937.269337016574,670.0524861878453
39,a,other,260.0,75.0,0,1,0.0,4855.409903713893,632.3081155433288
38,d,other,1090.0,69.0,0,0,0.0,5979.337001375516,535.3988995873452
37,c,other,4230.0,0.0,0,0,0.0,7141.2833562585965,786.7510316368638
42,a,other,290.0,0.0,1,1,14.25,10156.887207702888,1101.9532324621732
35,d,other,7660.0,147.0,0,1,12.0,9569.98211829436,726.2585969738652
48,a,other,1060.0,8.0,0,0,0.0,3966.718194254446,433.8262653898769
137,a,other,1730.0,0.0,0,1,0.0,8274.60701754386,957.2070175438596
33,a,other,1320.0,0.0,0,0,0.0,8444.283356258597,840.1485557083906
29,d,other,2170.0,0.0,1,0,0.0,7298.485557083906,651.1485557083906
27,a,other,60.0,96.0,0,1,23.0,9447.723521320495,1077.471801925722
26,d,other,2300.0,0.0,1,0,0.0,6651.290809327847,556.1454046639232
25,c,other,430.0,117.0,0,0,0.0,11170.172857142858,1576.1442857142856
24,a,other,4590.0,154.0,0,1,14.25,9336.06189821183,835.5543328748281
23,d,other,4060.0,89.0,0,0,0.0,5509.691884456672,482.58046767537826
22,a,other,1040.0,0.0,1,1,6.75,4487.426807760141,503.66137566137564
21,c,other,550.0,159.0,0,1,37.0,5453.030344827586,517.856551724138
20,d,other,2340.0,44.0,0,1,0.0,7680.649029982364,844.3615520282187
19,a,other,3240.0,0.0,1,1,18.75,6432.337001375516,624.7592847317744
18,d,other,13840.0,31.0,0,1,8.75,6521.013717421125,712.6268861454047
17,a,other,50.0,85.0,0,1,29.75,6345.534979423868,794.1358024691358
16,a,other,3270.0,0.0,1,0,0.0,7639.718620689655,850.8868965517241
15,d,other,4110.0,34.0,0,1,20.75,6654.03146374829,663.4856361149111
28,a,other,1200.0,0.0,0,1,0.0,5332.300835654596,586.566852367688
2,a,other,570.0,62.0,0,1,33.0,4948.417236662107,582.9835841313269
1,c,other,1270.0,52.0,0,0,0.0,4781.3127572016465,567.8902606310014
8,a,other,7520.0,0.0,0,0,0.0,5470.659370725034,653.3105335157319
14,a,other,1300.0,0.0,0,1,14.25,5505.039889958734,632.624484181568
13,d,other,310.0,0.0,1,1,37.0,5013.451669595782,384.96133567662565
12,a,other,1070.0,0.0,1,1,33.0,7574.11901504788,896.6155950752394
10,a,other,3160.0,40.0,0,0,0.0,5535.503419972641,593.1149110807114
9,a,other,2030.0,149.0,0,0,0.0,6485.099037138927,575.8143053645117
11,a,other,960.0,14.0,0,1,12.0,8072.477428180575,1136.6032831737346
7,a,other,24000.0,0.0,0,0,0.0,8751.49795361528,944.0477489768076
32,a,other,2910.0,0.0,1,1,37.0,4040.330404217926,475.933216168717
6,a,other,310.0,0.0,0,0,0.0,5573.053645116919,643.2984869325998
5,a,other,29910.0,0.0,0,0,0.0,4675.739669421488,538.0371900826447
4,c,other,620.0,40.0,0,0,0.0,9618.23392612859,1324.8194254445964
3,a,other,14130.0,73.0,0,1,20.75,6925.458046767538,752.0481430536452
30,a,other,40.0,0.0,0,1,0.0,5376.975172413793,789.9889655172414
762,d,other,1280.0,0.0,1,1,0.0,3850.997187060478,387.2981715893108
349,c,other,1490.0,48.0,0,0,0.0,8111.191653786708,827.8639876352396
1081,b,other,400.0,88.0,0,0,0.0,5858.846264367816,929.1235632183908
103,d,other,5210.0,0.0,0,0,0.0,4681.3702422145325,421.48096885813146
